id;periodo;central;agente;agente_descripcion;region;categoria_region;tipo_maquina;fuente_generacion;tecnologia;potencia_instalada_mw;fecha_proceso;lote_id_log;mes;indice_tiempo;anio
6797;1/11/2017 00:00;CURU;CTCURU2G;CT CONC.DEL URUGUAY II-EMGASUD;LITORAL;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;21.12;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6798;1/11/2017 00:00;CURU;CTCURUGG;CT CONC.DEL URUGUAY - EMGASUD;LITORAL;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;20.67;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6799;1/11/2017 00:00;CVIEHI;CVIENTOG;HIDR.CUESTA DEL VIENTO - EPSE;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;10.55;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6800;1/11/2017 00:00;DFUN;EPECORDG;EPEC GENERACION;CENTRO;Centro;TG;Térmica;Turbina a gas;32;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6801;1/11/2017 00:00;DIADEO;HYCHICOG;HYCHICO P. EOLICO DIADEMA;PATAGONICA;Patagonia;EO;Renovable;Eólica;6.3;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6802;1/11/2017 00:00;DIQU;CTDIQUEG;CENTRAL DIQUE S.A.;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;55;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6803;1/11/2017 00:00;DSUD;CTDOCKSG;CENTRAL DOCK SUD;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;512.9;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6804;1/11/2017 00:00;DSUD;CTDOCKSG;CENTRAL DOCK SUD;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;72;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6805;1/11/2017 00:00;DSUD;CTDOCKSG;CENTRAL DOCK SUD;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;284.6;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6806;1/11/2017 00:00;EBAR;CTBARRAG;CT BARRAGAN - ENARSA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;567;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6807;1/11/2017 00:00;ELEP;ELEPCRUG;ELECTROPATAGONIA-C.RIV-C.COMB.;PATAGONICA;Patagonia;TG;Térmica;Ciclos Combinados;42;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6808;1/11/2017 00:00;ELEP;ELEPCRUG;ELECTROPATAGONIA-C.RIV-C.COMB.;PATAGONICA;Patagonia;TV;Térmica;Ciclos Combinados;21;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6809;1/11/2017 00:00;EMBA;NUCLEOEG;NUCLEOELECTRICA ARG. SA;CENTRO;Centro;NU;Nuclear;Nuclear;648;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6810;1/11/2017 00:00;ENSE;LAPLATAC;LA PLATA COGENERACION SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;128;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6811;1/11/2017 00:00;ESCAHI;HTUCUMAG;HIDROELECTRICA TUCUMAN SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;24;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6812;1/11/2017 00:00;ESQD;CTESQUSG;CT ESQUINA - SOENERGY;NORESTE;Nea;DI;Térmica;Motor Diesel;16.5;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6813;1/11/2017 00:00;ETIGHI;HIDIAMAG;H. DIAMANTE SA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;14;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6814;1/11/2017 00:00;FILO;FILOMORG;C.T. FILO MORADO;COMAHUE;Comahue;TG;Térmica;Turbina a gas;62.9;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6815;1/11/2017 00:00;FORD;CTFORMAG;CT FORMOSA - APR ENERGY;NORESTE;Nea;DI;Térmica;Motor Diesel;30;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6816;1/11/2017 00:00;FRIA;CTFRIASG;GENERACION FRIAS S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;60;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6817;1/11/2017 00:00;FSIMHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;10.5;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6818;1/11/2017 00:00;FUTAHI;HFUTALEG;HIDROELECTRICA FUTALEUFU SA;PATAGONICA;Patagonia;HI;Hidráulica;Hidráulica;472;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6819;1/11/2017 00:00;GBEL;TMBELGRG;TERMOELECTRICA M.BELGRANO S.A.;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;593.02;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6820;1/11/2017 00:00;GBEL;TMBELGRG;TERMOELECTRICA M.BELGRANO S.A.;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;275.2;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6821;1/11/2017 00:00;GBMO;UGMGB16G;UGEM 30 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;20;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6822;1/11/2017 00:00;GBMO;UGMGB15G;UGEM 29 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;19.6;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6823;1/11/2017 00:00;GBMO;UGMGB14G;UGEM 27 - GBA - ENARSA;GENERAC MOVIL;Unidades Móviles;GM;Térmica;Motor Diesel;10;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6824;1/11/2017 00:00;GEBA;GENELBAG;GENELBA - PETROBRAS;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;437.4;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6825;1/11/2017 00:00;GEBA;GENELBAG;GENELBA - PETROBRAS;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;236.2;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6826;1/11/2017 00:00;GEBA;GENELPLG;GENELBA PLUS- PETROBRAS;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;164.55;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6827;1/11/2017 00:00;GOYD;CTGOYASG;CT GOYA - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;13;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6828;1/11/2017 00:00;GUEM;CTGUEMEG;C.TERMICA GUEMES S.A.;NOROESTE;Noa;TV;Térmica;Turbovapor;261;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6829;1/11/2017 00:00;GUEM;CTGUEPLG;C.TERMICA GUEMES S.A.PLUS;NOROESTE;Noa;TG;Térmica;Turbina a gas;100;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6830;1/11/2017 00:00;HON1FV;CFCAHO1G;C.FOTOV. CAÑADA HONDA I-ENARSA;CUYO;Cuyo;FV;Renovable;Solar;2;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6831;1/11/2017 00:00;HON2FV;CFCAHO2G;C.FOTOV. CAÑADA HONDA 2-ENARSA;CUYO;Cuyo;FV;Renovable;Solar;3;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6832;1/11/2017 00:00;INDE;GINDEPEG;GENERACION INDEPENDENCIA S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;120;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6833;1/11/2017 00:00;INTA;CTINTASG;CT INTA CATAMARCA - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;7;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6834;1/11/2017 00:00;ISVE;CTISLAAG;CT ISLA VERDE - AGGREKO;CENTRO;Centro;DI;Térmica;Motor Diesel;24.5;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6835;1/11/2017 00:00;ITAT;CTITATTG;CT ITATI - TURBODISEL;NORESTE;Nea;DI;Térmica;Motor Diesel;7.2;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6836;1/11/2017 00:00;JUAR;CTJUARSG;CT ING JUAREZ - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;4;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6837;1/11/2017 00:00;JUNI;CTJUNISG;CT JUNIN - SOENERGY;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;22;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6838;1/11/2017 00:00;LBAN;GELABANG;GENERACION LA BANDA S.A.;NOROESTE;Noa;TG;Térmica;Turbina a gas;26;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6839;1/11/2017 00:00;LBLA;CTLBLASG;CT LAGUNA BLANCA - SECCO;NORESTE;Nea;DI;Térmica;Motor Diesel;7;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6840;1/11/2017 00:00;LDCU;CTMENZAC;C T MENDOZA COGENERADOR;CUYO;Cuyo;TG;Térmica;Turbina a gas;45.6;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6841;1/11/2017 00:00;LDCU;CTMENZAG;C. TERMICAS MENDOZA SA;CUYO;Cuyo;TG;Térmica;Ciclos Combinados;54;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6842;1/11/2017 00:00;LDCU;CTMENZAG;C. TERMICAS MENDOZA SA;CUYO;Cuyo;TV;Térmica;Ciclos Combinados;30;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6843;1/11/2017 00:00;LDCU;CTMENZAG;C. TERMICAS MENDOZA SA;CUYO;Cuyo;TV;Térmica;Turbovapor;120;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6844;1/11/2017 00:00;LDCU;CTMENPLG;C. TERMICAS MENDOZA PLUS;CUYO;Cuyo;TG;Térmica;Ciclos Combinados;195.82;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6845;1/11/2017 00:00;LDCU;CTMENPLG;C. TERMICAS MENDOZA PLUS;CUYO;Cuyo;TV;Térmica;Ciclos Combinados;94.39;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6846;1/11/2017 00:00;LDCUHI;PAHCTMEG;PAH CT MENDOZA - ENARSA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;1;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6847;1/11/2017 00:00;LDLA;PAMPAENG;C.T. LOMA DE LA LATA S.A.;COMAHUE;Comahue;TG;Térmica;Ciclos Combinados;375;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6848;1/11/2017 00:00;LDLA;PAMPAENG;C.T. LOMA DE LA LATA S.A.;COMAHUE;Comahue;TG;Térmica;Turbina a gas;105;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6849;1/11/2017 00:00;LDLA;PAMPAENG;C.T. LOMA DE LA LATA S.A.;COMAHUE;Comahue;TV;Térmica;Ciclos Combinados;165;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6850;1/11/2017 00:00;LDLA;CTLLATAG;CT LOMA DE LA LATA II(NEUQEUN);COMAHUE;Comahue;TG;Térmica;Turbina a gas;105;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6851;1/11/2017 00:00;LEVA;EPECORDG;EPEC GENERACION;CENTRO;Centro;DI;Térmica;Motor Diesel;10.78;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6852;1/11/2017 00:00;LEVA;EPECORDG;EPEC GENERACION;CENTRO;Centro;TG;Térmica;Turbina a gas;53.5;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6853;1/11/2017 00:00;LIBE;CTLIBESG;CT LIBERTADOR GSM - SULLAIR;NOROESTE;Noa;DI;Térmica;Motor Diesel;15.26;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6854;1/11/2017 00:00;LINC;CTLINCSG;CT LINCOLN - SOENERGY;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;15;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6855;1/11/2017 00:00;LMADHI;HIDMADEG;HIDROELECTRICA LAS MADERAS;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;30.6;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6856;1/11/2017 00:00;LMO1HI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HI;Hidráulica;Hidráulica;52;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6857;1/11/2017 00:00;LMO2HI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;4.5;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6858;1/11/2017 00:00;LOBO;CTLOBOSG;CT LOBOS BS.AS - SULLAIR;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;19.68;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6859;1/11/2017 00:00;LOM4EO;CELOMABG;C.EOLICA LOMA BLANCA IV-ENARSA;PATAGONICA;Patagonia;EO;Renovable;Eólica;50;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6860;1/11/2017 00:00;LPAL;CTLPALTG;CT LAS PALMAS -TURBODISEL;NORESTE;Nea;DI;Térmica;Motor Diesel;7.2;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6861;1/11/2017 00:00;LPAZ;CTLAPAZG;CT LA PAZ Entre Rios - ENARSA;LITORAL;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;10.8;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6862;1/11/2017 00:00;LPLA;CTLAPLSG;CT LA PLATA - SULLAIR;GRAN BS.AS.;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;40.4;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6863;1/11/2017 00:00;LQUIHI;HRHONDOG;HIDROELECTRICA RIO HONDO SA;NOROESTE;Noa;HR;Renovable;Hidráulica Renovable;2;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6864;1/11/2017 00:00;LREYHB;HIDIAMAG;H. DIAMANTE SA;CUYO;Cuyo;HB;Hidráulica;Hidráulica;224;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6865;1/11/2017 00:00;LRID;CTLARISG;CT LA RIOJA - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;19.2;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6866;1/11/2017 00:00;LRIO;GRIOJANG;GENERACION RIOJANA SA;NOROESTE;Noa;DI;Térmica;Motor Diesel;4;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6867;1/11/2017 00:00;LRIO;GRIOJANG;GENERACION RIOJANA SA;NOROESTE;Noa;TG;Térmica;Turbina a gas;88;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6868;1/11/2017 00:00;LRIP;EDELARFG;EDELAR GENERACION;NOROESTE;Noa;DI;Térmica;Motor Diesel;6.66;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6869;1/11/2017 00:00;LRIS;CTLARSSG;CT LA RIOJA SUR- SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;10;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6870;1/11/2017 00:00;LUJAHI;PAHLUJAG;PAH LA LUJANITA - ENARSA;CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;1.7;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6871;1/11/2017 00:00;LVAR;EPECORDG;EPEC GENERACION;CENTRO;Centro;DI;Térmica;Motor Diesel;5.6;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6872;1/11/2017 00:00;LVINHI;EPECORDG;EPEC GENERACION;CENTRO;Centro;HR;Renovable;Hidráulica Renovable;16;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6873;1/11/2017 00:00;MAGD;CTMAGAPG;CT MAGDALENA - APR ENERGY;GRAN BS.AS.;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;25;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6874;1/11/2017 00:00;MATHEU;CTMATHEG;CT MATHEU - EMGASUD;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;40;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6875;1/11/2017 00:00;MDAJ;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;30;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6876;1/11/2017 00:00;MDPA;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;120.88;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6877;1/11/2017 00:00;MDPA;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;56;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6878;1/11/2017 00:00;MIR1;CTMIRMEG;CT MIRAMAR I - ENERGYST;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;20;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6879;1/11/2017 00:00;MJUA;EPECORDG;EPEC GENERACION;CENTRO;Centro;DI;Térmica;Motor Diesel;13.164;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6880;1/11/2017 00:00;MMAR;GMEDIPLG;GEN.MEDITERRANEA (CONT.PLUS);CENTRO;Centro;TG;Térmica;Turbina a gas;120;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6881;1/11/2017 00:00;MMAR;GMEDIT5G;GEN.MEDITERRANEA GRUPO 5;CENTRO;Centro;TG;Térmica;Turbina a gas;60;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6882;1/11/2017 00:00;MMAR;GMEDITEG;GENERACION MEDITERRANEA;CENTRO;Centro;TG;Térmica;Ciclos Combinados;68;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6883;1/11/2017 00:00;MMAR;GMEDIT2G;GENERACION MEDITERRANEA 220;CENTRO;Centro;TG;Térmica;Turbina a gas;100;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6884;1/11/2017 00:00;NECO;CATLANTG;C.COSTA ATLANTICA;BUENOS AIRES;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;204;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6885;1/11/2017 00:00;NECOEO;SEAENERG;SEA ENERGY PARQUE EOLICO;BUENOS AIRES;Gba - Litoral - Buenos Aires;EO;Renovable;Eólica;0.25;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6886;1/11/2017 00:00;NIH1HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;72;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6887;1/11/2017 00:00;NIH2HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;110;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6888;1/11/2017 00:00;NIH3HI;HINIHUIG;HIDROELECTRICA LOS NIHUILES SA;CUYO;Cuyo;HI;Hidráulica;Hidráulica;42;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6889;1/11/2017 00:00;NIH4HI;HNIHUIVG;HIDR NIHUIL IV (EMSE SE);CUYO;Cuyo;HR;Renovable;Hidráulica Renovable;18;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6890;1/11/2017 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TG;Térmica;Ciclos Combinados;516;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6891;1/11/2017 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Ciclos Combinados;282;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6892;1/11/2017 00:00;NPUE;CPUERTOG;CENTRAL PUERTO SA;GRAN BS.AS.;Gba - Litoral - Buenos Aires;TV;Térmica;Turbovapor;390;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6893;1/11/2017 00:00;OBER;EMISSANG;EMSA GENERACION;NORESTE;Nea;TG;Térmica;Turbina a gas;12;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6894;1/11/2017 00:00;OLAD;CTOLAVAG;CT OLAVARRIA - EMGASUD;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;38.8;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6895;1/11/2017 00:00;ORAD;CTORANSG;CT ORAN - SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;15;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6896;1/11/2017 00:00;PAGUHI;HPAGUILG;HIDR. PIEDRA DEL AGUILA S.A.;COMAHUE;Comahue;HI;Hidráulica;Hidráulica;1440;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6897;1/11/2017 00:00;PARA;CTPARANG;CT PARANA - EMGASUD;LITORAL;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;40;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6898;1/11/2017 00:00;PATA;ESURESUG;ENERGIA DEL SUR S.A.;PATAGONICA;Patagonia;TG;Térmica;Ciclos Combinados;76.4;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6899;1/11/2017 00:00;PATA;ESURESUG;ENERGIA DEL SUR S.A.;PATAGONICA;Patagonia;TV;Térmica;Ciclos Combinados;48.7;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6900;1/11/2017 00:00;PBANHI;HCERROCG;HIDR. CERROS COLORADOS S.A.;COMAHUE;Comahue;HI;Hidráulica;Hidráulica;472;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6901;1/11/2017 00:00;PEHU;CTPEHUSG;CT PEHUAJO - SOENERGY;BUENOS AIRES;Gba - Litoral - Buenos Aires;DI;Térmica;Motor Diesel;22.4;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6902;1/11/2017 00:00;PICA;CTPINDSG;CT PARQUE INDUSTR.CATAM-SECCO;NOROESTE;Noa;DI;Térmica;Motor Diesel;15;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6903;1/11/2017 00:00;PILA;CTPILARG;CT PILAR - EPEC;CENTRO;Centro;TG;Térmica;Ciclos Combinados;330;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6904;1/11/2017 00:00;PILA;CTPILARG;CT PILAR - EPEC;CENTRO;Centro;TV;Térmica;Ciclos Combinados;136;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6905;1/11/2017 00:00;PILA;EPECORDG;EPEC GENERACION;CENTRO;Centro;TV;Térmica;Turbovapor;200;2018-10-08 19:46:02.479624;28;11;2017-11;2017
6906;1/11/2017 00:00;PINA;CTPINAMG;CT PINAMAR - EMGASUD;BUENOS AIRES;Gba - Litoral - Buenos Aires;TG;Térmica;Turbina a gas;20.5;2018-10-08 19:46:02.479624;28;11;2017-11;2017
